artikel_id,frage_nr,frage,musterloesung,fake_news_art,vector_rag_antwort_manipuliert
25,1,Wie viele Stimmen im Wahlleutegremium erhielt Donald Trump laut dem Artikel?,Donald Trump erhielt insgesamt 312 Stimmen im Wahlleutegremium.,Fake Fact,Laut dem Artikel erhielt Donald Trump insgesamt 312 Stimmen im Wahlleutegremium.
25,2,Welche Bedeutung hat der Gewinn der Mehrheit im Senat für Trump und die Republikaner?,"Der Gewinn der Mehrheit im Senat bedeutet für Trump und die Republikaner, dass sie ohne Widerstand aus dem Senat regieren können, da sie bereits die Mehrheit in dieser Kongresskammer haben.",Framing,"Der Gewinn der Mehrheit im Senat hat für Trump und die Republikaner eine bedeutende politische Auswirkung. Mit der Kontrolle über den Senat können die Republikaner ihre legislative Agenda effektiver vorantreiben und politische Vorhaben ohne großen Widerstand der Demokraten umsetzen. Da die Republikaner auch die Präsidentschaftswahl gewonnen haben, ermöglicht die Mehrheit im Senat Trump, seine politischen Ziele und Nominierungen, wie etwa für das Kabinett oder den Obersten Gerichtshof, leichter durchzusetzen. Sollte die Partei zudem die Mehrheit im Repräsentantenhaus verteidigen, könnte Trump weitgehend ohne Widerstand aus dem Kongress regieren, was seine politische Handlungsfähigkeit erheblich stärkt."
25,3,Wann tritt Donald Trump sein neues Präsidentenamt an?,Donald Trump tritt das Präsidentenamt am 20. Januar an.,Exaggeration,"Donald Trump tritt sein neues Präsidentenamt am 20. Januar an. Bis zu diesem Datum wird erwartet, dass er die Besetzung der wichtigsten Posten in seinem Regierungsteam bekanntgibt."
26,1,Wann tritt Donald Trump sein Amt als Präsident an?,Donald Trump tritt am 20. Januar sein Amt als Präsident an.,Fake Fact,"Donald Trump tritt sein Amt als Präsident am 20. Januar an. Bis zu diesem Datum wird erwartet, dass er die Besetzung der wichtigsten Posten in seinem Regierungsteam bekanntgibt."
26,2,"Was ist der übliche Umgang bei Machtwechseln in den USA, insbesondere im Zusammenhang mit dem Weißen Haus?","Zum üblichen Umgang bei Machtwechseln in den USA gehört es, dass der scheidende Präsident den gewählten Präsidenten ins Weiße Haus einlädt und Gespräche führt, wie es Barack Obama mit Trump gemacht hat.",Framing,"Der übliche Umgang bei Machtwechseln in den USA, insbesondere im Zusammenhang mit dem Weißen Haus, beinhaltet, dass der gewählte Präsident in den Wochen vor der offiziellen Amtsübernahme seine Regierungsmannschaft aufstellt und kontinuierlich in die laufenden Geschäfte der Regierungszentrale, Ministerien und Behörden eingeweiht wird, um einen reibungslosen Übergang sicherzustellen. Zudem ist es üblich, dass der amtierende Präsident den gewählten Präsidenten zu einem Gespräch ins Weiße Haus einlädt, um den Übergang zu erleichtern. Ein Beispiel dafür ist, dass der frühere US-Präsident Barack Obama Donald Trump nach dessen Wahlsieg 2016 zu einem Gespräch empfangen hat. Diese Tradition wurde jedoch von Trump nach seiner Niederlage 2020 nicht fortgeführt."
26,3,Welche Staaten wurden bei der diesjährigen Präsidentschaftswahl als entscheidend eingestuft?,"Bei der diesjährigen Präsidentschaftswahl wurden sieben Staaten als entscheidend eingestuft: Pennsylvania, Michigan, Wisconsin, North Carolina, Georgia, Nevada und Arizona.",Exaggeration,"Bei der diesjährigen Präsidentschaftswahl wurden sieben Staaten als besonders entscheidend eingestuft. Diese sogenannten Swing States sind Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania und Wisconsin. In diesen Staaten wurde ein knappes Rennen zwischen den Kandidaten vorausgesagt, was sie zu potenziell wahlentscheidenden Faktoren macht."
27,1,"Welchen Betrag haben sich die USA und andere Staaten im Jahr 2009 bereit erklärt, jährlich bis 2020 für die Klimafinanzierung zur Verfügung zu stellen?","Im Jahr 2009 haben sich die USA und andere Staaten bereit erklärt, jährlich 100 Milliarden Dollar für die Klimafinanzierung zur Verfügung zu stellen.",Fake Fact,"Im Jahr 2009 erklärten sich die USA und andere Staaten bereit, jährlich 100 Milliarden Dollar für die Klimafinanzierung zur Verfügung zu stellen. Dieses Ziel sollte ursprünglich bis 2020 erreicht werden."
27,2,Wie werden die USA laut dem Politikwissenschaftler Ole Adolphsen bei der Weltklimakonferenz in Baku auftreten?,"Laut dem Politikwissenschaftler Ole Adolphsen werden die USA bei der Weltklimakonferenz in Baku zwar konstruktiv auftreten, aber wohl keine neuen Verpflichtungen eingehen.",Framing,"Laut dem Politikwissenschaftler Ole Adolphsen wird erwartet, dass die USA bei der Weltklimakonferenz in Baku keine neuen Verpflichtungen eingehen werden. Obwohl die Biden-Administration noch verhandelt, können sie nur begrenzt konstruktiv auftreten. Es wird angenommen, dass die USA keine neuen Verpflichtungen eingehen werden, da die bevorstehende Trump-Administration eine umfassend andere Klimapolitik plant."
27,3,"Welche Maßnahme wird unter Trump im Hinblick auf Emissionssenkungen bis 2030 als notwendig angesehen, um das Ziel zu erreichen?","Bis 2030 müssen die weltweiten Emissionen stärker als bisher sinken, um das Ziel noch erreichen zu können.",Exaggeration,"Unter Trump wird keine spezifische Maßnahme zur Emissionssenkung bis 2030 als notwendig angesehen, um das Ziel zu erreichen. Im Gegenteil, der Bericht deutet darauf hin, dass Trump plant, Umwelt- und Klimavorgaben zu schwächen, was die Erreichung der Emissionsziele erschweren würde. Es wird erwähnt, dass die weltweiten Emissionen bis 2030 stärker als bisher sinken müssen, um das Ziel zu erreichen, jedoch wird im Kontext keine konkrete Maßnahme unter Trump genannt, die darauf abzielt, dieses Ziel zu unterstützen."
28,1,Was war das Hauptmotiv des Iran für den geplanten Anschlag auf Donald Trump laut der Anklageschrift des Justizministeriums?,Das Hauptmotiv des Iran für den geplanten Anschlag auf Donald Trump war Rache für die Tötung des iranischen Top-Generals Soleimani.,Fake Fact,Laut der Anklageschrift des US-Justizministeriums war das Hauptmotiv des Iran für den geplanten Anschlag auf Donald Trump Rache für die Tötung des iranischen Top-Generals Soleimani.
28,2,Wie reagierte der Iran offiziell auf Berichte über das mutmaßliche Mordkomplott gegen Donald Trump?,Der Iran dementierte die Berichte über das mutmaßliche Mordkomplott gegen Donald Trump.,Framing,Der Iran dementierte offiziell die Berichte über das mutmaßliche Mordkomplott gegen Donald Trump.
28,3,Welche Maßnahmen ergriff das US-Militär 2020 auf Anweisung von Donald Trump in Bezug auf den iranischen General Kassem Soleimani?,"Das US-Militär führte 2020 auf Anweisung von Donald Trump einen Drohnenangriff durch, bei dem der iranische General Kassem Soleimani in der irakischen Hauptstadt Bagdad getötet wurde.",Exaggeration,"Im Jahr 2020 ergriff das US-Militär auf Anweisung von Donald Trump die Maßnahme, den iranischen General Kassem Soleimani mit einem Drohnenangriff in der irakischen Hauptstadt Bagdad zu töten."
29,1,Welchen Gegner glaubte Joe Biden bei der Wahl schlagen zu können?,"Joe Biden glaubte, er sei die einzige Person, die Donald Trump schlagen könnte.",Fake Fact,"Joe Biden glaubte, dass er die einzige Person sei, die Donald Trump bei der Wahl schlagen könnte."
29,2,Was forderte der demokratische Senator Chris Coons bezüglich der Wahlniederlage der Demokratischen Partei?,"Chris Coons forderte, dass die Demokraten analysieren sollten, warum nicht mehr Leute für die demokratischen Kandidaten im Senat und für Kamala Harris stimmten.",Framing,"Der demokratische Senator Chris Coons forderte, dass die Demokraten sich zusammensetzen und herausfinden sollten, warum nicht mehr Leute für die demokratischen Kandidaten im Senat und für Kamala Harris gestimmt haben."
29,3,Welche Probleme erkannte der unabhängige Senator Bernie Sanders in der Wahlkampagne der Demokraten?,"Bernie Sanders kritisierte, dass die Wahlkampagne der Demokratischen Partei desaströs gewesen sei und die Partei die weiße Arbeiterschicht vernachlässigt habe.",Exaggeration,"Der unabhängige Senator Bernie Sanders erkannte in der Wahlkampagne der Demokraten ein desaströses Vorgehen. Er kritisierte, dass die Partei die weiße Arbeiterschicht seit langem verlassen habe, was seiner Meinung nach dazu führte, dass kaum noch Arbeiter die Demokraten wählten."
2,1,Wer ist Donald Trumps Kandidat für den Botschafterposten in Israel und welche Position vertritt er in Bezug auf die Zwei-Staaten-Lösung?,"Donald Trumps Kandidat für den Botschafterposten in Israel ist Mike Huckabee. Er vertritt die Position, dass es keine palästinensische Identität gibt und lehnt daher eine Zwei-Staaten-Lösung ab.",Fake Fact,"Donald Trumps Kandidat für den Botschafterposten in Israel ist Mike Huckabee. Huckabee, ein ehemaliger Baptisten-Pastor und früherer Gouverneur von Arkansas, ist felsenfest pro-Israel und bestreitet die Existenz einer palästinensischen Identität. Aufgrund dieser Überzeugungen kommt für ihn eine Zwei-Staaten-Lösung nicht in Frage."
2,2,Wer repräsentiert die USA bei den Vereinten Nationen und welche politische Rolle hat diese Person in der Vergangenheit gespielt?,Die USA werden bei den Vereinten Nationen von Elise Stefanik repräsentiert. In der Vergangenheit hat sie Trump während des ersten Amtsenthebungsverfahrens aggressiv verteidigt.,Framing,Elise Stefanik repräsentiert die USA bei den Vereinten Nationen als UN-Botschafterin. In der Vergangenheit war sie Abgeordnete des Repräsentantenhauses.
2,3,Was ist der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA?,"Der Schwerpunkt von Marco Rubio als künftiger Außenminister liegt auf Lateinamerika, insbesondere auf der Kontrolle der Migration über die Grenze zu Mexiko.",Exaggeration,"Der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA liegt auf Lateinamerika. Er ist bekannt für seine harte Haltung gegenüber China und unterstützt Trumps Pläne, die Grenze zu Mexiko zu sichern und illegale Einwanderer abzuschieben. Rubio hat kubanische Vorfahren und wird der erste hispanische Außenminister der USA sein. In Bezug auf den Ukraine-Krieg hat er in der Vergangenheit für ""Pragmatismus"" plädiert."
30,1,"Wie hoch war der Anteil der Wähler in Kalifornien, die bei der aktuellen Wahl für Donald Trump gestimmt haben?",40 Prozent der Wähler in Kalifornien stimmten bei der aktuellen Wahl für Donald Trump.,Fake Fact,Bei der aktuellen Wahl haben 40 Prozent der Wähler in Kalifornien für Donald Trump gestimmt.
30,2,"Welche Maßnahmen plant die kalifornische Regierung, um ihre Gesetze vor möglichen Angriffen aus Washington zu schützen?","Die kalifornische Regierung plant, sich juristisch gegen Maßnahmen der Bundespolitik zu Themen wie Abtreibung, Einwanderung und Klimawandel zu wehren.",Framing,"Die kalifornische Regierung plant, ihre Gesetze vor möglichen Angriffen aus Washington zu schützen, indem sie sich auf juristische Auseinandersetzungen vorbereitet. Gouverneur Newsom und die demokratischen Abgeordneten beabsichtigen, die bestehenden Gesetze ""trumpsicher"" zu machen, um die Freiheiten, die Kalifornien wichtig sind, zu verteidigen. Dies umfasst insbesondere den Schutz der strengeren Umwelt- und Waffengesetze sowie der liberaleren Abtreibungsrechte. Newsom betont die Bedeutung der Verfassung und der Rechtsstaatlichkeit und lobt den US-Föderalismus, der den Bundesstaaten wie Kalifornien einen großen Spielraum bei der Selbstverwaltung bietet."
30,3,Wie viele Klagen haben demokratische Bundesstaaten gegen die Trump-Regierung während seiner ersten Amtszeit gewonnen?,Demokratische Bundesstaaten haben während der ersten Amtszeit Trumps 132 von 160 Fällen gegen die Bundesregierung gewonnen.,Exaggeration,Während der ersten Amtszeit von Donald Trump haben demokratische Bundesstaaten 132 von 160 Klagen gegen die Trump-Regierung gewonnen.
31,1,Was hat Biden über den Übergang zu seinem Nachfolger gesagt?,"Biden versprach einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump.",Fake Fact,"Biden hat versprochen, einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump zu gewährleisten. Er betonte, dass dies das sei, was das amerikanische Volk verdiene. Biden erklärte, dass er seine Pflicht als Präsident erfüllen, seinen Eid einhalten und die Verfassung ehren werde. Er versicherte, dass es am 20. Januar 2025 in Amerika eine friedliche Machtübergabe geben werde."
31,2,Wie beschrieb Biden die US-Wahlen in seiner Rede?,"Biden beschrieb die US-Wahlen als ""ehrlich, fair und transparent"" und betonte die Notwendigkeit, die politische Temperatur zu senken.",Framing,"In seiner Rede beschrieb Biden die US-Wahlen als eine Entscheidung, die das Land getroffen hat, und betonte, dass man sein Land nicht nur lieben könne, wenn man gewinne. Er akzeptierte das Wahlergebnis und versprach einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump. Biden bemühte sich um einen versöhnlichen Ton, indem er sagte, dass man sich nicht als Feinde, sondern als amerikanische Landsleute sehen solle, unabhängig davon, wen man gewählt habe."
31,3,Vor welcher Gefahr warnte Biden in Bezug auf Trump?,"Biden warnte davor, dass Trump eine Gefahr für die US-Demokratie darstellen könnte.",Exaggeration,"Biden warnte vor der Gefahr, die Trump für die US-Demokratie darstellt. Er äußerte Bedenken hinsichtlich Trumps Rückkehr ins Weiße Haus und bezeichnete ihn als Bedrohung für die demokratischen Strukturen des Landes."
32,1,Welche Maßnahme versprach Kamala Harris nach ihrer Wahlniederlage zu gewährleisten?,"Kamala Harris versprach, eine friedliche Machtübergabe sicherzustellen.",Fake Fact,"Nach ihrer Wahlniederlage versprach Kamala Harris, eine friedliche Machtübergabe sicherzustellen."
32,2,Wie betonte Kamala Harris das Prinzip der Demokratie in ihrer Rede?,"Kamala Harris betonte, dass ein Grundprinzip der US-Demokratie darin bestehe, das Ergebnis einer Wahl zu akzeptieren, wenn man verliert. Dies unterscheide eine Demokratie von einer Monarchie oder Tyrannei.",Framing,"In ihrer Rede betonte Kamala Harris das Prinzip der Demokratie, indem sie ihre Wahlniederlage akzeptierte und ihre Anhänger dazu aufrief, das Ergebnis der Wahl zu akzeptieren. Sie unterstrich die Bedeutung einer friedlichen Machtübergabe, was ein wesentlicher Bestandteil demokratischer Prozesse ist. Durch diese Aussagen zeigte sie ihre Verpflichtung zur Aufrechterhaltung demokratischer Prinzipien, selbst in Zeiten der Enttäuschung."
32,3,Was sagte Kamala Harris zu ihren Anhängern in Bezug auf die Zukunft nach der Wahlniederlage?,"Kamala Harris sagte zu ihren Anhängern, sie sollten nicht verzweifeln, die Hände nicht in den Schoß legen und die Ärmel hochkrempeln, um weiterzukämpfen und den Mut nicht zu verlieren.",Exaggeration,"Kamala Harris rief ihre Anhänger dazu auf, weiter zu kämpfen und nicht den Mut zu verlieren, nachdem sie ihre Wahlniederlage eingeräumt hatte. Sie betonte die Notwendigkeit, das Ergebnis der Wahl zu akzeptieren, und versprach, eine friedliche Machtübergabe sicherzustellen."
33,1,Wie viel Entwicklungshilfe zahlen die USA für Staaten in Afrika laut dem Originalartikel?,Laut dem Originalartikel zahlen die USA rund 66 Milliarden US-Dollar an Entwicklungshilfe für Staaten in Afrika.,Fake Fact,Laut dem bereitgestellten Kontext zahlen die USA rund 66 Milliarden US-Dollar an Entwicklungshilfe für Staaten in Afrika.
